vehicle_id,vehicle_name,source_file,source_sheet,altitude_m,climb_time_setting_1_s,climb_time_wep_s,max_speed_wep_kmh,max_speed_wep_mps
ki_43_iii_otsu,Ki-43-III otsu,WarThunder_FactChecker2.xlsx,IJAAF,6000.0,292.0,260.0,579.0,160.83333333333334
ki_61_i_hei,Ki-61-I hei,WarThunder_FactChecker2.xlsx,IJAAF,0.0,0.0,0.0,489.0,135.83333333333334
ki_61_i_hei,Ki-61-I hei,WarThunder_FactChecker2.xlsx,IJAAF,1000.0,60.0,52.0,526.0,146.11111111111111
ki_61_i_hei,Ki-61-I hei,WarThunder_FactChecker2.xlsx,IJAAF,2000.0,116.0,101.0,562.0,156.11111111111111
ki_61_i_hei,Ki-61-I hei,WarThunder_FactChecker2.xlsx,IJAAF,3000.0,173.0,151.0,579.0,160.83333333333334
ki_61_i_hei,Ki-61-I hei,WarThunder_FactChecker2.xlsx,IJAAF,4000.0,232.0,206.0,595.0,165.27777777777777
ki_61_i_hei,Ki-61-I hei,WarThunder_FactChecker2.xlsx,IJAAF,5000.0,299.0,270.0,589.0,163.61111111111111
ki_61_i_hei,Ki-61-I hei,WarThunder_FactChecker2.xlsx,IJAAF,6000.0,380.0,348.0,579.0,160.83333333333334
ki_61_i_tei,Ki-61-I tei,WarThunder_FactChecker2.xlsx,IJAAF,0.0,0.0,0.0,488.0,135.55555555555554
ki_61_i_tei,Ki-61-I tei,WarThunder_FactChecker2.xlsx,IJAAF,1000.0,69.0,60.0,526.0,146.11111111111111
ki_61_i_tei,Ki-61-I tei,WarThunder_FactChecker2.xlsx,IJAAF,2000.0,134.0,116.0,561.0,155.83333333333334
ki_61_i_tei,Ki-61-I tei,WarThunder_FactChecker2.xlsx,IJAAF,3000.0,200.0,174.0,579.0,160.83333333333334
ki_61_i_tei,Ki-61-I tei,WarThunder_FactChecker2.xlsx,IJAAF,4000.0,270.0,237.0,593.0,164.72222222222223
ki_61_i_tei,Ki-61-I tei,WarThunder_FactChecker2.xlsx,IJAAF,5000.0,348.0,313.0,585.0,162.5
ki_61_i_tei,Ki-61-I tei,WarThunder_FactChecker2.xlsx,IJAAF,6000.0,445.0,406.0,578.0,160.55555555555554
ki_61_ii,Ki-61-II,WarThunder_FactChecker2.xlsx,IJAAF,0.0,0.0,0.0,543.0,150.83333333333334
ki_61_ii,Ki-61-II,WarThunder_FactChecker2.xlsx,IJAAF,1000.0,63.0,56.0,567.0,157.5
ki_61_ii,Ki-61-II,WarThunder_FactChecker2.xlsx,IJAAF,2000.0,125.0,112.0,591.0,164.16666666666666
ki_61_ii,Ki-61-II,WarThunder_FactChecker2.xlsx,IJAAF,3000.0,191.0,171.0,601.0,166.94444444444443
ki_61_ii,Ki-61-II,WarThunder_FactChecker2.xlsx,IJAAF,4000.0,263.0,236.0,611.0,169.72222222222223
ki_61_ii,Ki-61-II,WarThunder_FactChecker2.xlsx,IJAAF,5000.0,342.0,309.0,623.0,173.05555555555554
ki_61_ii,Ki-61-II,WarThunder_FactChecker2.xlsx,IJAAF,6000.0,432.0,393.0,617.0,171.38888888888889
ki_84_ko,Ki-84 ko,WarThunder_FactChecker2.xlsx,IJAAF,0.0,0.0,0.0,581.0,161.38888888888889
ki_84_ko,Ki-84 ko,WarThunder_FactChecker2.xlsx,IJAAF,1000.0,46.0,41.0,605.0,168.05555555555554
ki_84_ko,Ki-84 ko,WarThunder_FactChecker2.xlsx,IJAAF,2000.0,91.0,82.0,629.0,174.72222222222223
ki_84_ko,Ki-84 ko,WarThunder_FactChecker2.xlsx,IJAAF,3000.0,139.0,130.0,642.0,178.33333333333334
ki_84_ko,Ki-84 ko,WarThunder_FactChecker2.xlsx,IJAAF,4000.0,194.0,180.0,637.0,176.94444444444443
ki_84_ko,Ki-84 ko,WarThunder_FactChecker2.xlsx,IJAAF,5000.0,253.0,233.0,662.0,183.88888888888889
ki_84_ko,Ki-84 ko,WarThunder_FactChecker2.xlsx,IJAAF,6000.0,315.0,292.0,689.0,191.38888888888889
ki_84_otsu,Ki-84 otsu,WarThunder_FactChecker2.xlsx,IJAAF,0.0,0.0,0.0,581.0,161.38888888888889
ki_84_otsu,Ki-84 otsu,WarThunder_FactChecker2.xlsx,IJAAF,1000.0,46.0,41.0,604.0,167.77777777777777
ki_84_otsu,Ki-84 otsu,WarThunder_FactChecker2.xlsx,IJAAF,2000.0,91.0,82.0,629.0,174.72222222222223
ki_84_otsu,Ki-84 otsu,WarThunder_FactChecker2.xlsx,IJAAF,3000.0,139.0,130.0,642.0,178.33333333333334
ki_84_otsu,Ki-84 otsu,WarThunder_FactChecker2.xlsx,IJAAF,4000.0,194.0,180.0,637.0,176.94444444444443
ki_84_otsu,Ki-84 otsu,WarThunder_FactChecker2.xlsx,IJAAF,5000.0,253.0,233.0,662.0,183.88888888888889
ki_84_otsu,Ki-84 otsu,WarThunder_FactChecker2.xlsx,IJAAF,6000.0,315.0,292.0,689.0,191.38888888888889
ki_84_hei,Ki-84 hei,WarThunder_FactChecker2.xlsx,IJAAF,0.0,0.0,0.0,581.0,161.38888888888889
ki_84_hei,Ki-84 hei,WarThunder_FactChecker2.xlsx,IJAAF,1000.0,46.0,41.0,604.0,167.77777777777777
ki_84_hei,Ki-84 hei,WarThunder_FactChecker2.xlsx,IJAAF,2000.0,92.0,83.0,629.0,174.72222222222223
ki_84_hei,Ki-84 hei,WarThunder_FactChecker2.xlsx,IJAAF,3000.0,140.0,130.0,642.0,178.33333333333334
ki_84_hei,Ki-84 hei,WarThunder_FactChecker2.xlsx,IJAAF,4000.0,195.0,181.0,637.0,176.94444444444443
ki_84_hei,Ki-84 hei,WarThunder_FactChecker2.xlsx,IJAAF,5000.0,255.0,234.0,662.0,183.88888888888889
ki_84_hei,Ki-84 hei,WarThunder_FactChecker2.xlsx,IJAAF,6000.0,317.0,293.0,689.0,191.38888888888889
j1n1,J1N1,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,483.0,134.16666666666666
j1n1,J1N1,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,70.0,62.0,504.0,140.0
j1n1,J1N1,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,139.0,124.0,521.0,144.72222222222223
j1n1,J1N1,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,210.0,191.0,516.0,143.33333333333334
j1n1,J1N1,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,293.0,267.0,529.0,146.94444444444443
j1n1,J1N1,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,382.0,349.0,534.0,148.33333333333334
j1n1,J1N1,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,485.0,448.0,524.0,145.55555555555554
ki_45_ko,Ki-45 ko,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,479.0,133.05555555555554
ki_45_ko,Ki-45 ko,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,59.0,54.0,501.0,139.16666666666666
ki_45_ko,Ki-45 ko,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,119.0,108.0,524.0,145.55555555555554
ki_45_ko,Ki-45 ko,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,183.0,168.0,533.0,148.05555555555554
ki_45_ko,Ki-45 ko,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,256.0,234.0,532.0,147.77777777777777
ki_45_ko,Ki-45 ko,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,333.0,303.0,555.0,154.16666666666666
ki_45_ko,Ki-45 ko,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,419.0,382.0,575.0,159.72222222222223
ki_45_otsu,Ki-45 otsu,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,479.0,133.05555555555554
ki_45_otsu,Ki-45 otsu,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,59.0,53.0,501.0,139.16666666666666
ki_45_otsu,Ki-45 otsu,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,119.0,107.0,524.0,145.55555555555554
ki_45_otsu,Ki-45 otsu,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,183.0,168.0,533.0,148.05555555555554
ki_45_otsu,Ki-45 otsu,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,256.0,234.0,532.0,147.77777777777777
ki_45_otsu,Ki-45 otsu,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,333.0,303.0,555.0,154.16666666666666
ki_45_otsu,Ki-45 otsu,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,418.0,382.0,575.0,159.72222222222223
ki_45_tei,Ki-45 tei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,479.0,133.05555555555554
ki_45_tei,Ki-45 tei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,59.0,53.0,501.0,139.16666666666666
ki_45_tei,Ki-45 tei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,118.0,107.0,524.0,145.55555555555554
ki_45_tei,Ki-45 tei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,182.0,167.0,533.0,148.05555555555554
ki_45_tei,Ki-45 tei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,255.0,233.0,532.0,147.77777777777777
ki_45_tei,Ki-45 tei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,332.0,302.0,555.0,154.16666666666666
ki_45_tei,Ki-45 tei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,417.0,381.0,575.0,159.72222222222223
ki_45_hei,Ki-45 hei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,479.0,133.05555555555554
ki_45_hei,Ki-45 hei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,59.0,53.0,501.0,139.16666666666666
ki_45_hei,Ki-45 hei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,118.0,107.0,524.0,145.55555555555554
ki_45_hei,Ki-45 hei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,182.0,167.0,533.0,148.05555555555554
ki_45_hei,Ki-45 hei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,255.0,233.0,532.0,147.77777777777777
ki_45_hei,Ki-45 hei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,331.0,302.0,555.0,154.16666666666666
ki_45_hei,Ki-45 hei,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,416.0,380.0,575.0,159.72222222222223
ki_108,Ki-108,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,486.0,135.0
ki_108,Ki-108,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,66.0,54.0,509.0,141.38888888888889
ki_108,Ki-108,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,130.0,106.0,533.0,148.05555555555554
ki_108,Ki-108,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,194.0,157.0,557.0,154.72222222222223
ki_108,Ki-108,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,260.0,212.0,575.0,159.72222222222223
ki_108,Ki-108,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,329.0,274.0,593.0,164.72222222222223
ki_108,Ki-108,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,403.0,349.0,609.0,169.16666666666666
ki_109,Ki-109,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,474.0,131.66666666666666
ki_109,Ki-109,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,74.0,66.0,497.0,138.05555555555554
ki_109,Ki-109,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,146.0,131.0,519.0,144.16666666666666
ki_109,Ki-109,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,219.0,198.0,524.0,145.55555555555554
ki_109,Ki-109,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,304.0,275.0,524.0,145.55555555555554
ki_109,Ki-109,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,392.0,353.0,547.0,151.94444444444443
ki_109,Ki-109,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,480.0,432.0,568.0,157.77777777777777
ki_83,Ki-83,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,0.0,0.0,0.0,596.0,165.55555555555554
ki_83,Ki-83,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,1000.0,37.0,33.0,622.0,172.77777777777777
ki_83,Ki-83,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,2000.0,74.0,66.0,641.0,178.05555555555554
ki_83,Ki-83,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,3000.0,113.0,100.0,655.0,181.94444444444443
ki_83,Ki-83,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,4000.0,153.0,136.0,668.0,185.55555555555554
ki_83,Ki-83,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,5000.0,195.0,173.0,685.0,190.27777777777777
ki_83,Ki-83,WarThunder_FactChecker2.xlsx,Japan Heavy Fighters,6000.0,237.0,211.0,704.0,195.55555555555554
hagiri_s_a5m4,Hagiri's A5M4,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,396.0,110.0
hagiri_s_a5m4,Hagiri's A5M4,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,68.0,58.0,415.0,115.27777777777777
hagiri_s_a5m4,Hagiri's A5M4,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,133.0,114.0,435.0,120.83333333333333
hagiri_s_a5m4,Hagiri's A5M4,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,200.0,176.0,436.0,121.11111111111111
hagiri_s_a5m4,Hagiri's A5M4,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,278.0,249.0,431.0,119.72222222222221
hagiri_s_a5m4,Hagiri's A5M4,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,369.0,336.0,425.0,118.05555555555556
hagiri_s_a5m4,Hagiri's A5M4,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,480.0,442.0,418.0,116.11111111111111
ki_44_ii_otsu,Ki-44-II otsu,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,545.0,151.38888888888889
ki_44_ii_otsu,Ki-44-II otsu,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,41.0,36.0,568.0,157.77777777777777
ki_44_ii_otsu,Ki-44-II otsu,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,82.0,75.0,576.0,160.0
ki_44_ii_otsu,Ki-44-II otsu,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,129.0,118.0,577.0,160.27777777777777
ki_44_ii_otsu,Ki-44-II otsu,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,178.0,161.0,604.0,167.77777777777777
ki_44_ii_otsu,Ki-44-II otsu,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,228.0,207.0,616.0,171.11111111111111
ki_44_ii_otsu,Ki-44-II otsu,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,286.0,262.0,606.0,168.33333333333334
ki_100_ii,Ki-100-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,509.0,141.38888888888889
ki_100_ii,Ki-100-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,66.0,53.0,532.0,147.77777777777777
ki_100_ii,Ki-100-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,131.0,105.0,554.0,153.88888888888889
ki_100_ii,Ki-100-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,197.0,158.0,573.0,159.16666666666666
ki_100_ii,Ki-100-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,265.0,213.0,587.0,163.05555555555554
ki_100_ii,Ki-100-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,336.0,270.0,597.0,165.83333333333334
ki_100_ii,Ki-100-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,411.0,331.0,608.0,168.88888888888889
a7m1_nk9h,A7M1 (NK9H),WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,522.0,145.0
a7m1_nk9h,A7M1 (NK9H),WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,52.0,47.0,544.0,151.11111111111111
a7m1_nk9h,A7M1 (NK9H),WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,104.0,95.0,561.0,155.83333333333334
a7m1_nk9h,A7M1 (NK9H),WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,158.0,148.0,564.0,156.66666666666666
a7m1_nk9h,A7M1 (NK9H),WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,220.0,205.0,575.0,159.72222222222223
a7m1_nk9h,A7M1 (NK9H),WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,280.0,261.0,599.0,166.38888888888889
a7m1_nk9h,A7M1 (NK9H),WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,348.0,319.0,623.0,173.05555555555554
ki_96,Ki-96,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,537.0,149.16666666666666
ki_96,Ki-96,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,51.0,42.0,558.0,155.0
ki_96,Ki-96,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,101.0,87.0,559.0,155.27777777777777
ki_96,Ki-96,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,154.0,135.0,567.0,157.5
ki_96,Ki-96,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,213.0,183.0,589.0,163.61111111111111
ki_96,Ki-96,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,270.0,231.0,604.0,167.77777777777777
ki_96,Ki-96,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,329.0,286.0,606.0,168.33333333333334
j2m4_kai,J2M4 Kai,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,549.0,152.5
j2m4_kai,J2M4 Kai,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,56.0,46.0,563.0,156.38888888888889
j2m4_kai,J2M4 Kai,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,113.0,95.0,580.0,161.11111111111111
j2m4_kai,J2M4 Kai,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,174.0,145.0,585.0,162.5
j2m4_kai,J2M4 Kai,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,239.0,197.0,601.0,166.94444444444443
j2m4_kai,J2M4 Kai,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,306.0,251.0,617.0,171.38888888888889
j2m4_kai,J2M4 Kai,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,376.0,307.0,635.0,176.38888888888889
a6m5_ko,A6M5 Ko,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,494.0,137.22222222222223
a6m5_ko,A6M5 Ko,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,53.0,46.0,516.0,143.33333333333334
a6m5_ko,A6M5 Ko,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,104.0,91.0,539.0,149.72222222222223
a6m5_ko,A6M5 Ko,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,155.0,139.0,554.0,153.88888888888889
a6m5_ko,A6M5 Ko,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,211.0,192.0,550.0,152.77777777777777
a6m5_ko,A6M5 Ko,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,273.0,247.0,571.0,158.61111111111111
a6m5_ko,A6M5 Ko,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,338.0,309.0,575.0,159.72222222222223
j2m5,J2M5,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,558.0,155.0
j2m5,J2M5,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,49.0,39.0,576.0,160.0
j2m5,J2M5,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,98.0,80.0,594.0,165.0
j2m5,J2M5,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,151.0,124.0,593.0,164.72222222222223
j2m5,J2M5,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,208.0,169.0,610.0,169.44444444444443
j2m5,J2M5,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,265.0,216.0,629.0,174.72222222222223
j2m5,J2M5,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,324.0,265.0,650.0,180.55555555555554
ki_94_ii,Ki-94-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,563.0,156.38888888888889
ki_94_ii,Ki-94-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,63.0,52.0,587.0,163.05555555555554
ki_94_ii,Ki-94-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,124.0,102.0,610.0,169.44444444444443
ki_94_ii,Ki-94-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,184.0,152.0,625.0,173.61111111111111
ki_94_ii,Ki-94-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,246.0,202.0,642.0,178.33333333333334
ki_94_ii,Ki-94-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,308.0,254.0,659.0,183.05555555555554
ki_94_ii,Ki-94-II,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,372.0,306.0,676.0,187.77777777777777
ki_87,Ki-87,WarThunder_FactChecker2.xlsx,Japan National Premiums,0.0,0.0,0.0,586.0,162.77777777777777
ki_87,Ki-87,WarThunder_FactChecker2.xlsx,Japan National Premiums,1000.0,60.0,52.0,606.0,168.33333333333334
ki_87,Ki-87,WarThunder_FactChecker2.xlsx,Japan National Premiums,2000.0,120.0,103.0,626.0,173.88888888888889
ki_87,Ki-87,WarThunder_FactChecker2.xlsx,Japan National Premiums,3000.0,180.0,154.0,647.0,179.72222222222223
ki_87,Ki-87,WarThunder_FactChecker2.xlsx,Japan National Premiums,4000.0,241.0,207.0,670.0,186.11111111111111
ki_87,Ki-87,WarThunder_FactChecker2.xlsx,Japan National Premiums,5000.0,303.0,265.0,687.0,190.83333333333334
ki_87,Ki-87,WarThunder_FactChecker2.xlsx,Japan National Premiums,6000.0,371.0,330.0,692.0,192.22222222222223
a7he1,A7He1,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,0.0,0.0,0.0,467.0,129.72222222222223
a7he1,A7He1,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,1000.0,74.0,64.0,486.0,135.0
a7he1,A7He1,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,2000.0,149.0,133.0,497.0,138.05555555555554
a7he1,A7He1,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,3000.0,232.0,204.0,505.0,140.27777777777777
a7he1,A7He1,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,4000.0,318.0,284.0,513.0,142.5
a7he1,A7He1,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,5000.0,423.0,381.0,504.0,140.0
a7he1,A7He1,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,6000.0,557.0,503.0,495.0,137.5
f4u_1a,F4U-1a,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,0.0,0.0,0.0,590.0,163.88888888888889
f4u_1a,F4U-1a,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,1000.0,60.0,55.0,593.0,164.72222222222223
f4u_1a,F4U-1a,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,2000.0,127.0,111.0,610.0,169.44444444444443
f4u_1a,F4U-1a,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,3000.0,194.0,167.0,634.0,176.11111111111111
f4u_1a,F4U-1a,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,4000.0,263.0,224.0,660.0,183.33333333333334
f4u_1a,F4U-1a,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,5000.0,333.0,286.0,670.0,186.11111111111111
f4u_1a,F4U-1a,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,6000.0,411.0,351.0,686.0,190.55555555555554
bf_109_e_7,Bf 109 E-7,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,0.0,0.0,0.0,496.0,137.77777777777777
bf_109_e_7,Bf 109 E-7,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,1000.0,51.0,45.0,524.0,145.55555555555554
bf_109_e_7,Bf 109 E-7,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,2000.0,100.0,89.0,546.0,151.66666666666666
bf_109_e_7,Bf 109 E-7,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,3000.0,151.0,135.0,561.0,155.83333333333334
bf_109_e_7,Bf 109 E-7,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,4000.0,204.0,182.0,578.0,160.55555555555554
bf_109_e_7,Bf 109 E-7,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,5000.0,263.0,237.0,573.0,159.16666666666666
bf_109_e_7,Bf 109 E-7,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,6000.0,336.0,304.0,565.0,156.94444444444443
fw_190_a_5,Fw 190 A-5,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,0.0,0.0,0.0,577.0,160.27777777777777
fw_190_a_5,Fw 190 A-5,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,1000.0,59.0,49.0,601.0,166.94444444444443
fw_190_a_5,Fw 190 A-5,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,2000.0,123.0,103.0,605.0,168.05555555555554
fw_190_a_5,Fw 190 A-5,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,3000.0,197.0,164.0,600.0,166.66666666666666
fw_190_a_5,Fw 190 A-5,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,4000.0,272.0,225.0,623.0,173.05555555555554
fw_190_a_5,Fw 190 A-5,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,5000.0,348.0,286.0,647.0,179.72222222222223
fw_190_a_5,Fw 190 A-5,WarThunder_FactChecker2.xlsx,Japan Foreign Premiums,6000.0,426.0,349.0,670.0,186.11111111111111
c_r_42,C.R.42,WarThunder_FactChecker2.xlsx,Regia Aeronautica Fighters,0.0,0.0,0.0,375.0,104.16666666666666
c_r_42,C.R.42,WarThunder_FactChecker2.xlsx,Regia Aeronautica Fighters,1000.0,76.0,63.0,392.0,108.88888888888889
c_r_42,C.R.42,WarThunder_FactChecker2.xlsx,Regia Aeronautica Fighters,2000.0,149.0,124.0,410.0,113.88888888888889
c_r_42,C.R.42,WarThunder_FactChecker2.xlsx,Regia Aeronautica Fighters,3000.0,221.0,183.0,429.0,119.16666666666666
c_r_42,C.R.42,WarThunder_FactChecker2.xlsx,Regia Aeronautica Fighters,4000.0,291.0,246.0,439.0,121.94444444444444
c_r_42,C.R.42,WarThunder_FactChecker2.xlsx,Regia Aeronautica Fighters,5000.0,368.0,318.0,438.0,121.66666666666666
c_r_42,C.R.42,WarThunder_FactChecker2.xlsx,Regia Aeronautica Fighters,6000.0,460.0,405.0,433.0,120.27777777777777
